2024-06-28 14:32:21,210 INFO    StreamThr :73554 [internal.py:wandb_internal():85] W&B internal server running at pid: 73554, started at: 2024-06-28 14:32:21.210048
2024-06-28 14:32:21,211 DEBUG   HandlerThread:73554 [handler.py:handle_request():158] handle_request: status
2024-06-28 14:32:21,212 INFO    WriterThread:73554 [datastore.py:open_for_write():87] open: /Users/charlesoneill/retrieval/src/wandb/run-20240628_143221-fpt4ifci/run-fpt4ifci.wandb
2024-06-28 14:32:21,212 DEBUG   SenderThread:73554 [sender.py:send():379] send: header
2024-06-28 14:32:21,258 DEBUG   SenderThread:73554 [sender.py:send():379] send: run
2024-06-28 14:32:21,570 INFO    SenderThread:73554 [dir_watcher.py:__init__():211] watching files in: /Users/charlesoneill/retrieval/src/wandb/run-20240628_143221-fpt4ifci/files
2024-06-28 14:32:21,570 INFO    SenderThread:73554 [sender.py:_start_run_threads():1188] run started: fpt4ifci with start time 1719599541.21046
2024-06-28 14:32:21,576 DEBUG   HandlerThread:73554 [handler.py:handle_request():158] handle_request: check_version
2024-06-28 14:32:21,577 DEBUG   SenderThread:73554 [sender.py:send_request():406] send_request: check_version
2024-06-28 14:32:21,636 DEBUG   HandlerThread:73554 [handler.py:handle_request():158] handle_request: run_start
2024-06-28 14:32:21,642 DEBUG   HandlerThread:73554 [system_info.py:__init__():26] System info init
2024-06-28 14:32:21,642 DEBUG   HandlerThread:73554 [system_info.py:__init__():41] System info init done
2024-06-28 14:32:21,642 INFO    HandlerThread:73554 [system_monitor.py:start():194] Starting system monitor
2024-06-28 14:32:21,642 INFO    SystemMonitor:73554 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-28 14:32:21,642 INFO    HandlerThread:73554 [system_monitor.py:probe():214] Collecting system info
2024-06-28 14:32:21,643 INFO    SystemMonitor:73554 [interfaces.py:start():188] Started cpu monitoring
2024-06-28 14:32:21,646 INFO    SystemMonitor:73554 [interfaces.py:start():188] Started disk monitoring
2024-06-28 14:32:21,647 INFO    SystemMonitor:73554 [interfaces.py:start():188] Started gpuapple monitoring
2024-06-28 14:32:21,648 INFO    SystemMonitor:73554 [interfaces.py:start():188] Started memory monitoring
2024-06-28 14:32:21,648 INFO    SystemMonitor:73554 [interfaces.py:start():188] Started network monitoring
2024-06-28 14:32:21,934 DEBUG   HandlerThread:73554 [system_info.py:probe():152] Probing system
2024-06-28 14:32:21,937 DEBUG   HandlerThread:73554 [system_info.py:_probe_git():137] Probing git
2024-06-28 14:32:21,946 DEBUG   HandlerThread:73554 [system_info.py:_probe_git():145] Probing git done
2024-06-28 14:32:21,946 DEBUG   HandlerThread:73554 [system_info.py:probe():200] Probing system done
