2024-07-02 09:49:06,054 INFO    StreamThr :41884 [internal.py:wandb_internal():85] W&B internal server running at pid: 41884, started at: 2024-07-02 09:49:06.053409
2024-07-02 09:49:06,055 DEBUG   HandlerThread:41884 [handler.py:handle_request():158] handle_request: status
2024-07-02 09:49:06,057 INFO    WriterThread:41884 [datastore.py:open_for_write():87] open: /Users/charlesoneill/retrieval/src/wandb/run-20240702_094906-7g83mbm0/run-7g83mbm0.wandb
2024-07-02 09:49:06,058 DEBUG   SenderThread:41884 [sender.py:send():379] send: header
2024-07-02 09:49:06,075 DEBUG   SenderThread:41884 [sender.py:send():379] send: run
2024-07-02 09:49:06,298 INFO    SenderThread:41884 [dir_watcher.py:__init__():211] watching files in: /Users/charlesoneill/retrieval/src/wandb/run-20240702_094906-7g83mbm0/files
2024-07-02 09:49:06,298 INFO    SenderThread:41884 [sender.py:_start_run_threads():1188] run started: 7g83mbm0 with start time 1719928146.054448
2024-07-02 09:49:06,308 DEBUG   HandlerThread:41884 [handler.py:handle_request():158] handle_request: check_version
2024-07-02 09:49:06,308 DEBUG   SenderThread:41884 [sender.py:send_request():406] send_request: check_version
2024-07-02 09:49:06,391 DEBUG   HandlerThread:41884 [handler.py:handle_request():158] handle_request: run_start
2024-07-02 09:49:06,401 DEBUG   HandlerThread:41884 [system_info.py:__init__():26] System info init
2024-07-02 09:49:06,401 DEBUG   HandlerThread:41884 [system_info.py:__init__():41] System info init done
2024-07-02 09:49:06,401 INFO    HandlerThread:41884 [system_monitor.py:start():194] Starting system monitor
2024-07-02 09:49:06,402 INFO    SystemMonitor:41884 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-07-02 09:49:06,402 INFO    HandlerThread:41884 [system_monitor.py:probe():214] Collecting system info
2024-07-02 09:49:06,402 INFO    SystemMonitor:41884 [interfaces.py:start():188] Started cpu monitoring
2024-07-02 09:49:06,406 INFO    SystemMonitor:41884 [interfaces.py:start():188] Started disk monitoring
2024-07-02 09:49:06,407 INFO    SystemMonitor:41884 [interfaces.py:start():188] Started gpuapple monitoring
2024-07-02 09:49:06,408 INFO    SystemMonitor:41884 [interfaces.py:start():188] Started memory monitoring
2024-07-02 09:49:06,409 INFO    SystemMonitor:41884 [interfaces.py:start():188] Started network monitoring
2024-07-02 09:49:06,828 DEBUG   HandlerThread:41884 [system_info.py:probe():152] Probing system
2024-07-02 09:49:06,833 DEBUG   HandlerThread:41884 [system_info.py:_probe_git():137] Probing git
2024-07-02 09:49:06,845 DEBUG   HandlerThread:41884 [system_info.py:_probe_git():145] Probing git done
2024-07-02 09:49:06,845 DEBUG   HandlerThread:41884 [system_info.py:probe():200] Probing system done
2024-07-02 09:49:06,845 DEBUG   HandlerThread:41884 [system_monitor.py:probe():223] {'os': 'macOS-14.3-arm64-arm-64bit', 'python': '3.12.4', 'heartbeatAt': '2024-07-02T13:49:06.828889', 'startedAt': '2024-07-02T13:49:06.047031', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/charlesoneill/retrieval/src/bag_of_words.py', 'codePathLocal': 'bag_of_words.py', 'codePath': 'src/bag_of_words.py', 'git': {'remote': 'https://github.com/jsalt2024-evaluating-llms-for-astronomy/retrieval.git', 'commit': 'e6e14227857fc02123ecd82713d82c9a348d9d6d'}, 'email': 'cponeill00@gmail.com', 'root': '/Users/charlesoneill/retrieval', 'host': 'Charless-MacBook-Pro-2.local', 'username': 'charlesoneill', 'executable': '/Users/charlesoneill/miniconda3/envs/jsalt/bin/python', 'cpu_count': 12, 'cpu_count_logical': 12, 'disk': {'/': {'total': 926.3517189025879, 'used': 441.2911796569824}}, 'gpuapple': {'type': 'Apple M2 Max', 'vendor': 'sppci_vendor_Apple'}, 'memory': {'total': 32.0}}
2024-07-02 09:49:06,845 INFO    HandlerThread:41884 [system_monitor.py:probe():224] Finished collecting system info
2024-07-02 09:49:06,845 INFO    HandlerThread:41884 [system_monitor.py:probe():227] Publishing system info
2024-07-02 09:49:06,845 DEBUG   HandlerThread:41884 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-07-02 09:49:07,304 INFO    Thread-12 :41884 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/charlesoneill/retrieval/src/wandb/run-20240702_094906-7g83mbm0/files/conda-environment.yaml
2024-07-02 09:49:08,170 DEBUG   HandlerThread:41884 [system_info.py:_save_conda():224] Saving conda packages done
2024-07-02 09:49:08,170 INFO    HandlerThread:41884 [system_monitor.py:probe():229] Finished publishing system info
2024-07-02 09:49:08,172 DEBUG   SenderThread:41884 [sender.py:send():379] send: files
2024-07-02 09:49:08,172 INFO    SenderThread:41884 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2024-07-02 09:49:08,216 DEBUG   HandlerThread:41884 [handler.py:handle_request():158] handle_request: python_packages
2024-07-02 09:49:08,216 DEBUG   SenderThread:41884 [sender.py:send_request():406] send_request: python_packages
2024-07-02 09:49:08,216 DEBUG   SenderThread:41884 [sender.py:send():379] send: telemetry
2024-07-02 09:49:08,217 DEBUG   HandlerThread:41884 [handler.py:handle_request():158] handle_request: stop_status
2024-07-02 09:49:08,217 DEBUG   SenderThread:41884 [sender.py:send_request():406] send_request: stop_status
2024-07-02 09:49:08,217 DEBUG   HandlerThread:41884 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-02 09:49:08,308 INFO    Thread-12 :41884 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/charlesoneill/retrieval/src/wandb/run-20240702_094906-7g83mbm0/files/conda-environment.yaml
2024-07-02 09:49:08,309 INFO    Thread-12 :41884 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/charlesoneill/retrieval/src/wandb/run-20240702_094906-7g83mbm0/files/requirements.txt
2024-07-02 09:49:08,309 INFO    Thread-12 :41884 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/charlesoneill/retrieval/src/wandb/run-20240702_094906-7g83mbm0/files/wandb-metadata.json
2024-07-02 09:49:08,576 INFO    wandb-upload_0:41884 [upload_job.py:push():130] Uploaded file /var/folders/wg/cdt_cw_5265_z_gwnxlf0tv80000gn/T/tmp3bc3gwylwandb/goxi5qbz-wandb-metadata.json
