2024-06-28 14:18:13,480 INFO    StreamThr :72066 [internal.py:wandb_internal():85] W&B internal server running at pid: 72066, started at: 2024-06-28 14:18:13.479286
2024-06-28 14:18:13,481 DEBUG   HandlerThread:72066 [handler.py:handle_request():158] handle_request: status
2024-06-28 14:18:13,482 INFO    WriterThread:72066 [datastore.py:open_for_write():87] open: /Users/charlesoneill/retrieval/src/wandb/run-20240628_141813-8odfzrjy/run-8odfzrjy.wandb
2024-06-28 14:18:13,482 DEBUG   SenderThread:72066 [sender.py:send():379] send: header
2024-06-28 14:18:13,529 DEBUG   SenderThread:72066 [sender.py:send():379] send: run
2024-06-28 14:18:13,737 INFO    SenderThread:72066 [dir_watcher.py:__init__():211] watching files in: /Users/charlesoneill/retrieval/src/wandb/run-20240628_141813-8odfzrjy/files
2024-06-28 14:18:13,737 INFO    SenderThread:72066 [sender.py:_start_run_threads():1188] run started: 8odfzrjy with start time 1719598693.479509
2024-06-28 14:18:13,747 DEBUG   HandlerThread:72066 [handler.py:handle_request():158] handle_request: check_version
2024-06-28 14:18:13,747 DEBUG   SenderThread:72066 [sender.py:send_request():406] send_request: check_version
2024-06-28 14:18:14,017 DEBUG   HandlerThread:72066 [handler.py:handle_request():158] handle_request: run_start
2024-06-28 14:18:14,027 DEBUG   HandlerThread:72066 [system_info.py:__init__():26] System info init
2024-06-28 14:18:14,027 DEBUG   HandlerThread:72066 [system_info.py:__init__():41] System info init done
2024-06-28 14:18:14,027 INFO    HandlerThread:72066 [system_monitor.py:start():194] Starting system monitor
2024-06-28 14:18:14,027 INFO    SystemMonitor:72066 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-28 14:18:14,027 INFO    HandlerThread:72066 [system_monitor.py:probe():214] Collecting system info
2024-06-28 14:18:14,028 INFO    SystemMonitor:72066 [interfaces.py:start():188] Started cpu monitoring
2024-06-28 14:18:14,033 INFO    SystemMonitor:72066 [interfaces.py:start():188] Started disk monitoring
2024-06-28 14:18:14,034 INFO    SystemMonitor:72066 [interfaces.py:start():188] Started gpuapple monitoring
2024-06-28 14:18:14,036 INFO    SystemMonitor:72066 [interfaces.py:start():188] Started memory monitoring
2024-06-28 14:18:14,036 INFO    SystemMonitor:72066 [interfaces.py:start():188] Started network monitoring
2024-06-28 14:18:14,318 DEBUG   HandlerThread:72066 [system_info.py:probe():152] Probing system
2024-06-28 14:18:14,321 DEBUG   HandlerThread:72066 [system_info.py:_probe_git():137] Probing git
2024-06-28 14:18:14,331 DEBUG   HandlerThread:72066 [system_info.py:_probe_git():145] Probing git done
2024-06-28 14:18:14,331 DEBUG   HandlerThread:72066 [system_info.py:probe():200] Probing system done
2024-06-28 14:18:14,331 DEBUG   HandlerThread:72066 [system_monitor.py:probe():223] {'os': 'macOS-14.3-arm64-arm-64bit', 'python': '3.12.4', 'heartbeatAt': '2024-06-28T18:18:14.318290', 'startedAt': '2024-06-28T18:18:13.471662', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/charlesoneill/retrieval/src/semantic_search.py', 'codePathLocal': 'semantic_search.py', 'codePath': 'src/semantic_search.py', 'git': {'remote': 'https://github.com/jsalt2024-evaluating-llms-for-astronomy/retrieval.git', 'commit': 'eb98100ebf9d786f4ed7f810786f3b2202c2ded1'}, 'email': 'cponeill00@gmail.com', 'root': '/Users/charlesoneill/retrieval', 'host': 'Charless-MacBook-Pro-2.local', 'username': 'charlesoneill', 'executable': '/Users/charlesoneill/miniconda3/envs/jsalt/bin/python', 'cpu_count': 12, 'cpu_count_logical': 12, 'disk': {'/': {'total': 926.3517189025879, 'used': 427.16835021972656}}, 'gpuapple': {'type': 'Apple M2 Max', 'vendor': 'sppci_vendor_Apple'}, 'memory': {'total': 32.0}}
2024-06-28 14:18:14,331 INFO    HandlerThread:72066 [system_monitor.py:probe():224] Finished collecting system info
2024-06-28 14:18:14,331 INFO    HandlerThread:72066 [system_monitor.py:probe():227] Publishing system info
2024-06-28 14:18:14,331 DEBUG   HandlerThread:72066 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-06-28 14:18:14,743 INFO    Thread-12 :72066 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/charlesoneill/retrieval/src/wandb/run-20240628_141813-8odfzrjy/files/conda-environment.yaml
2024-06-28 14:18:15,339 DEBUG   HandlerThread:72066 [system_info.py:_save_conda():224] Saving conda packages done
2024-06-28 14:18:15,339 INFO    HandlerThread:72066 [system_monitor.py:probe():229] Finished publishing system info
2024-06-28 14:18:15,341 DEBUG   SenderThread:72066 [sender.py:send():379] send: files
